symbol,entry_time,exit_time,side,entry_price,exit_price,equity_before,equity_after,risk_amount_usd,position_size,intended_risk_pct,gross_pnl_usd,spread_cost_usd,slippage_cost_usd,commission_cost_usd,pnl,r_multiple,exit_reason
EURUSD,2023-07-24 07:00:00,2023-07-24 07:45:00,-1,1.1025781335851121,1.1023851899352541,138162.12477000215,138716.71952870485,690.8106238500108,59.67,0.005,1151.2947587026963,119.34,59.67,417.69,554.5947587026963,0.8028566019689972,target
EURUSD,2023-07-24 07:45:00,2023-07-24 09:15:00,-1,1.1024745490951176,1.1022724271421844,138716.71952870485,139300.75497752937,693.5835976435243,57.19,0.005,1155.935448824518,114.38,57.19,400.33,584.0354488245181,0.8420819827759637,target
EURUSD,2023-07-24 08:00:00,2023-07-24 09:30:00,-1,1.10241157541805,1.1022016855840442,139300.75497752937,139908.445759581,696.5037748876468,55.3,0.005,1160.6907820516121,110.6,55.3,387.09999999999997,607.6907820516121,0.8725993053000232,target
EURUSD,2023-07-24 09:30:00,2023-07-24 10:30:00,-1,1.1022718891178107,1.1020910915861089,139908.445759581,140429.4282439946,699.542228797905,64.48,0.005,1165.7824844135903,128.96,64.48,451.36,520.9824844135903,0.7448251730479939,target
EURUSD,2023-07-24 09:45:00,2023-07-24 11:15:00,-1,1.1022227438093108,1.102042993831401,140429.4282439946,140948.60060018822,702.147141219973,65.1,0.005,1170.1723561936217,130.2,65.1,455.69999999999993,519.1723561936218,0.7394528299551872,target
EURUSD,2023-07-24 10:45:00,2023-07-24 11:45:00,-1,1.1021198134473438,1.1019616434707031,140948.60060018822,141380.57084672165,704.7430030009411,74.26,0.005,1174.5702465334152,148.52,74.26,519.82,431.9702465334151,0.6129479382045145,target
EURUSD,2023-07-24 12:00:00,2023-07-24 12:45:00,-1,1.1019902345550097,1.1018374236639426,141380.57084672165,141787.69000595802,706.9028542336082,77.09,0.005,1178.019159236368,154.18,77.09,539.63,407.1191592363681,0.5759939698265453,target
EURUSD,2023-07-24 13:15:00,2023-07-24 13:45:00,-1,1.101764229812003,1.1016059350954268,141787.69000595802,142222.8017704823,708.9384500297901,74.64,0.005,1181.511764524272,149.28,74.64,522.48,435.11176452427185,0.6137782931847915,target
EURUSD,2023-07-24 13:30:00,2023-07-24 14:15:00,-1,1.1016803044976724,1.101508982682196,142222.8017704823,142716.13476813264,711.1140088524115,69.17,0.005,1185.0329976503326,138.34,69.17,484.19,493.3329976503326,0.6938386225369625,target
EURUSD,2023-07-24 13:45:00,2023-07-24 15:00:00,-1,1.101624830818294,1.101446033170803,142716.13476813264,143240.2179215965,713.5806738406633,66.51,0.005,1189.1831534638388,133.02,66.51,465.57000000000005,524.0831534638387,0.7345142082569612,target
EURUSD,2023-07-24 14:00:00,2023-07-24 15:15:00,-1,1.1015619090342437,1.1013840880442425,143240.2179215965,143762.55240648446,716.2010896079825,67.12,0.005,1193.5344848879695,134.24,67.12,469.84000000000003,522.3344848879694,0.7293944882494404,target
EURUSD,2023-07-24 15:30:00,2023-07-24 16:30:00,-1,1.101378763300654,1.1011808232933684,143762.55240648446,144355.28533057673,718.8127620324224,60.52,0.005,1197.9329240922611,121.04,60.52,423.64000000000004,592.7329240922611,0.8246607025753485,target
EURUSD,2023-07-24 16:15:00,2023-08-07 07:15:00,-1,1.1012393898863932,1.1010414974634024,144355.28533057673,144950.27547751507,721.7764266528837,60.78,0.005,1202.7901469383369,121.56,60.78,425.46000000000004,594.9901469383368,0.8244582377239286,target
EURUSD,2023-08-07 07:15:00,2023-08-07 08:45:00,-1,1.101102268482016,1.100913716106052,144950.27547751507,145517.54199794005,724.7513773875753,64.06,0.005,1207.8665204249687,128.12,64.06,448.42,567.2665204249687,0.7827389738188119,target
EURUSD,2023-08-07 08:00:00,2023-08-07 09:00:00,-1,1.1009929810799581,1.1008093250055693,145517.54199794005,146069.8394010553,727.5877099897002,66.02,0.005,1212.4974031152567,132.04,66.02,462.14,552.2974031152567,0.7591733140987456,target
EURUSD,2023-08-07 09:00:00,2023-08-07 09:45:00,-1,1.1008683364434508,1.100711581278961,146069.8394010553,146510.5432533192,730.3491970052766,77.65,0.005,1217.2038522638763,155.3,77.65,543.5500000000001,440.70385226387623,0.6034374760428879,target
EURUSD,2023-08-07 09:15:00,2023-08-07 10:00:00,-1,1.1008158293765236,1.1006551038204457,146510.5432533192,146971.81457728634,732.552716266596,75.96,0.005,1220.8713239671445,151.92,75.96,531.7199999999999,461.27132396714455,0.6297023485213927,target
EURUSD,2023-08-07 09:30:00,2023-08-07 10:45:00,-1,1.1007513523143329,1.1005874851548916,146971.81457728634,147449.15772695045,734.8590728864317,74.74,0.005,1224.7431496641095,149.48,74.74,523.18,477.34314966410966,0.6495826625563725,target
EURUSD,2023-08-07 10:00:00,2023-08-07 11:15:00,-1,1.1006894561324576,1.1005389393636278,147449.15772695045,147861.52611090828,737.2457886347522,81.63,0.005,1228.6683839578416,163.26,81.63,571.41,412.3683839578416,0.5593703304351634,target
EURUSD,2023-08-07 10:15:00,2023-08-07 11:15:00,-1,1.1006563994684273,1.1005077118989413,147861.52611090828,148264.99999923917,739.3076305545414,82.87,0.005,1232.1738883308974,165.74,82.87,580.09,403.47388833089735,0.5457480367992052,target
EURUSD,2023-08-07 11:30:00,2023-08-07 12:00:00,-1,1.1005298928349017,1.100386383563944,148264.99999923917,148639.5713129134,741.3249999961959,86.09,0.005,1235.4713136742482,172.18,86.09,602.63,374.57131367424824,0.5053015119666797,target
EURUSD,2023-08-07 11:45:00,2023-08-07 12:30:00,-1,1.100457972855653,1.1003063101883959,148639.5713129134,149061.50031640197,743.197856564567,81.67,0.005,1238.6290034885706,163.34,81.67,571.69,421.9290034885705,0.5677365892722479,target
EURUSD,2023-08-07 12:00:00,2023-08-07 12:30:00,-1,1.100434423486761,1.1002848082417744,149061.50031640197,149473.40608027962,745.3075015820099,83.02,0.005,1242.1057638776522,166.04,83.02,581.14,411.90576387765213,0.5526981891780152,target
EURUSD,2023-08-07 16:30:00,2023-08-21 10:15:00,-1,1.100085572970295,1.1001715427639518,149473.40608027962,147856.77066402082,747.3670304013981,86.93,0.005,-747.3354162587884,173.86,86.93,608.51,-1616.6354162587884,-2.1631992557662723,stop
EURUSD,2023-08-21 10:45:00,2023-08-21 11:45:00,1,1.1002446780904749,1.1003662851537397,147856.77066402082,148072.8412966689,739.2838533201041,100.0,0.005,1216.0706326480586,200.0,100.0,700.0,216.07063264805856,0.29613224052284043,target
EURUSD,2023-08-21 11:00:00,2023-08-21 12:30:00,1,1.1002900398351145,1.100417419295407,148072.8412966689,148338.06612852242,740.3642064833444,96.87,0.005,1233.924831853538,193.74,96.87,678.09,265.22483185353803,0.3582401253391544,target
EURUSD,2023-08-21 13:15:00,2023-08-21 13:45:00,1,1.100441091930425,1.100571316847195,148338.06612852242,148624.96103850173,741.6903306426121,94.92,0.005,1236.0949099793102,189.84,94.92,664.44,286.8949099793101,0.3868296677202872,target
EURUSD,2023-08-21 13:30:00,2023-08-21 14:00:00,1,1.1004712723307544,1.1006058497849593,148624.96103850173,148943.17734955013,743.1248051925087,92.03,0.005,1238.5163110483943,184.06,92.03,644.21,318.21631104839423,0.4282224736830832,target
EURUSD,2023-08-21 14:00:00,2023-08-21 14:15:00,1,1.1005841972212422,1.1007258801730007,148943.17734955013,149308.32000695393,744.7158867477507,87.6,0.005,1241.142657403813,175.2,87.6,613.1999999999999,365.14265740381313,0.4903313024024651,target
EURUSD,2023-08-21 14:15:00,2023-08-21 15:00:00,1,1.100650826302038,1.1007888248644848,149308.32000695393,149650.91504597414,746.5416000347697,90.16,0.005,1244.1950390202035,180.32,90.16,631.12,342.59503902020344,0.4589246169553011,target
EURUSD,2023-08-21 14:30:00,2023-08-21 15:15:00,1,1.1007178757031573,1.1008538246506943,149650.91504597414,149980.67474173094,748.2545752298707,91.73,0.005,1247.0596957568107,183.46,91.73,642.11,329.75969575681074,0.4407162662678962,target
EURUSD,2023-08-21 14:45:00,2023-08-21 15:30:00,1,1.10074466294557,1.1008906834569574,149980.67474173094,150374.56429869618,749.9033737086547,85.59,0.005,1249.7895569652433,171.18,85.59,599.13,393.8895569652433,0.5252745082426674,target
EURUSD,2023-08-21 15:15:00,2023-08-21 16:00:00,1,1.1008322846940175,1.100984971357366,150374.56429869618,150806.96374479777,751.8728214934808,82.07,0.005,1253.0994461015969,164.14,82.07,574.49,432.3994461015968,0.5751065853118894,target
EURUSD,2023-09-04 08:00:00,2023-09-04 09:00:00,1,1.1010850610344312,1.1012372393232537,150806.96374479777,151237.85205389417,754.0348187239889,82.58,0.005,1256.6883090964054,165.16,82.58,578.06,430.88830909640546,0.5714600642252419,target
EURUSD,2023-09-04 08:30:00,2023-09-04 09:15:00,1,1.1011296305340805,1.1012792077934703,151237.85205389417,151655.54046425322,756.1892602694709,84.25,0.005,1260.1884103590587,168.5,84.25,589.75,417.6884103590587,0.5524152935190006,target
EURUSD,2023-09-04 09:30:00,2023-09-04 10:00:00,1,1.1012913263989443,1.1014518837091605,151655.54046425322,152132.18705296444,758.2777023212661,78.71,0.005,1263.7465887112078,157.42,78.71,550.9699999999999,476.64658871120787,0.6286157274574874,target
EURUSD,2023-09-04 09:45:00,2023-09-04 10:00:00,1,1.1013481520317379,1.1015037706923305,152132.18705296444,152585.25666215224,760.6609352648222,81.46,0.005,1267.6696091878096,162.92,81.46,570.2199999999999,453.06960918780965,0.5956725710235924,target
EURUSD,2023-09-04 10:00:00,2023-09-04 10:45:00,1,1.1014140054015817,1.1015903807853953,152585.25666215224,153135.84680406406,762.9262833107613,72.09,0.005,1271.4901419118307,144.18,72.09,504.63,550.5901419118308,0.7217124272311902,target
EURUSD,2023-09-04 10:15:00,2023-09-04 11:45:00,1,1.1014937315117068,1.1016778008683565,153135.84680406406,153718.6155843599,765.6792340203203,69.32,0.005,1275.96878029585,138.64,69.32,485.23999999999995,582.76878029585,0.7612108661996327,target
EURUSD,2023-09-04 10:45:00,2023-09-04 12:30:00,1,1.1015746236528818,1.1017644526858212,153718.6155843599,154324.781898635,768.5930779217996,67.48,0.005,1280.966314275096,134.96,67.48,472.36,606.166314275096,0.7886836517088377,target
EURUSD,2023-09-04 12:00:00,2023-09-04 13:30:00,1,1.1016827506298499,1.1018755893093182,154324.781898635,154943.83021332955,771.623909493175,66.68,0.005,1285.848314694544,133.36,66.68,466.76000000000005,619.0483146945438,0.8023863929874767,target
EURUSD,2023-09-04 13:45:00,2023-09-04 14:30:00,1,1.1018849004367608,1.1020135717650237,154943.83021332955,155230.5434959584,774.7191510666478,100.0,0.005,1286.7132826288596,200.0,100.0,700.0,286.7132826288596,0.3713768074823374,target
EURUSD,2023-09-04 14:15:00,2023-09-04 14:30:00,1,1.1019240312426533,1.1020514608994034,155230.5434959584,155504.84006346008,776.152717479792,100.0,0.005,1274.2965675016649,200.0,100.0,700.0,274.29656750166487,0.35875553422638207,target
EURUSD,2023-09-04 14:30:00,2023-09-04 15:00:00,1,1.1019810285884852,1.1021137487675468,155504.84006346008,155824.2871716377,777.5242003173005,97.63,0.005,1295.7471081776046,195.26,97.63,683.41,319.4471081776046,0.41089178868466686,target
EURUSD,2023-09-04 14:45:00,2023-09-04 15:45:00,1,1.1020541955826222,1.1021886841753887,155824.2871716377,156157.2745347987,779.1214358581885,96.55,0.005,1298.487363161004,193.1,96.55,675.85,332.98736316100394,0.42740418917228257,target
EURUSD,2023-09-04 15:15:00,2023-09-04 16:00:00,1,1.1021033602483126,1.1022465329962867,156157.2745347987,156549.67164113576,780.7863726739935,90.89,0.005,1301.2971063370658,181.78,90.89,636.23,392.3971063370657,0.5025717601637139,target
EURUSD,2023-09-04 16:00:00,2023-09-18 07:00:00,1,1.1022129287706883,1.1023552576203297,156549.67164113576,156937.61554809904,782.7483582056789,91.65,0.005,1304.4439069632674,183.3,91.65,641.5500000000001,387.9439069632673,0.49566959132646843,target
EURUSD,2023-09-04 16:15:00,2023-09-18 07:15:00,1,1.1022517240699525,1.1023907271563063,156937.61554809904,157304.5565845149,784.6880777404953,94.08,0.005,1307.7410364158766,188.16,94.08,658.56,366.9410364158766,0.4676525221705469,target
EURUSD,2023-09-18 07:30:00,2023-09-18 08:00:00,1,1.1024125264644207,1.1025596623805762,157304.5565845149,157724.4904615448,786.5227829225746,89.09,0.005,1310.8338770298908,178.18,89.09,623.63,419.9338770298908,0.5339271492089721,target
EURUSD,2023-09-18 07:45:00,2023-09-18 08:00:00,1,1.1024367430444948,1.1025762000031443,157724.4904615448,158096.33283985747,788.6224523077241,94.24,0.005,1314.242378312656,188.48,94.24,659.68,371.84237831265614,0.47155479644714127,target
EURUSD,2023-09-18 08:00:00,2023-09-18 08:15:00,1,1.1025137799954494,1.102657775775958,158096.33283985747,158498.8502357297,790.4816641992874,91.49,0.005,1317.4173958722577,182.98,91.49,640.43,402.5173958722578,0.5092253438862645,target
EURUSD,2023-09-18 08:15:00,2023-09-18 09:00:00,1,1.1025974908696732,1.1027434900872337,158498.8502357297,158914.9591577823,792.4942511786486,90.46,0.005,1320.7089220525806,180.92,90.46,633.2199999999999,416.10892205258074,0.5251080374395893,target
EURUSD,2023-09-18 08:45:00,2023-09-18 09:30:00,1,1.1026962293373028,1.10285373793383,158914.9591577823,159398.43392878544,794.5747957889115,84.07,0.005,1324.174771003148,168.14,84.07,588.49,483.4747710031479,0.6085233631170803,target
EURUSD,2023-10-02 09:45:00,2023-10-02 10:30:00,-1,1.1027894392527529,1.102640222194156,159398.43392878544,159836.51496735582,796.9921696439272,89.01,0.005,1328.1810385703739,178.02,89.01,623.07,438.0810385703737,0.5497255593023461,target
EURUSD,2023-10-02 10:15:00,2023-10-02 11:30:00,-1,1.1027302549996716,1.1025905100687792,159836.51496735582,160215.32390369143,799.1825748367792,95.31,0.005,1331.908936335616,190.62,95.31,667.1700000000001,378.80893633561595,0.4740175623132358,target
EURUSD,2023-10-02 14:00:00,2023-10-02 15:30:00,-1,1.1023263712740512,1.1021674998367699,160215.32390369143,160710.02059116642,801.0766195184572,84.03,0.005,1334.9966874749919,168.06,84.03,588.21,494.6966874749918,0.6176003932147819,target
EURUSD,2023-10-02 15:15:00,2023-10-02 16:30:00,-1,1.102203123163917,1.1020438509290693,160710.02059116642,161208.3815417667,803.5501029558321,84.08,0.005,1339.1609506002683,168.16,84.08,588.56,498.3609506002683,0.620240295955985,target
EURUSD,2023-10-02 16:45:00,2023-10-16 07:15:00,-1,1.1020453929772196,1.1018931281731972,161208.3815417667,161669.46164285246,806.0419077088335,88.22,0.005,1343.2801010857652,176.44,88.22,617.54,461.08010108576525,0.5720823486644138,target
EURUSD,2023-10-16 07:00:00,2023-10-16 07:30:00,-1,1.101972151375442,1.1018210813178397,161669.46164285246,162124.90441654867,808.3473082142623,89.18,0.005,1347.2427736962072,178.36,89.18,624.26,455.44277369620727,0.5634257643200299,target
EURUSD,2023-10-16 07:15:00,2023-10-16 07:45:00,-1,1.10193224892028,1.1017807835373294,162124.90441654867,162583.92416708535,810.6245220827434,89.19,0.005,1350.9197505366951,178.38,89.19,624.3299999999999,459.01975053669526,0.5663052281650911,target
EURUSD,2023-10-16 07:30:00,2023-10-16 07:45:00,-1,1.1018730612352856,1.1017240934215689,162583.92416708535,163029.2864328393,812.9196208354268,90.95,0.005,1354.8622657539368,181.9,90.95,636.65,445.36226575393675,0.5478567539189517,target
EURUSD,2023-10-16 07:45:00,2023-10-16 08:15:00,-1,1.1017895163047482,1.1016375011839747,163029.2864328393,163494.14556719162,815.1464321641964,89.37,0.005,1358.5591343523417,178.74,89.37,625.59,464.8591343523417,0.5702845053483218,target
EURUSD,2023-10-16 08:00:00,2023-10-16 08:30:00,-1,1.1017144095523603,1.1015629497994357,163494.14556719162,163957.0260447487,817.4707278359581,89.95,0.005,1362.3804775570648,179.9,89.95,629.65,462.88047755706475,0.5662643257910434,target
EURUSD,2023-10-16 08:15:00,2023-10-16 08:30:00,-1,1.1016382109371483,1.10148581755331,163957.0260447487,164426.73273085925,819.7851302237435,89.65,0.005,1366.206686110565,179.3,89.65,627.5500000000001,469.7066861105649,0.5730058890863947,target
EURUSD,2023-10-16 08:30:00,2023-10-16 08:45:00,-1,1.1016151603211173,1.1014595409284533,164426.73273085925,164916.4058638727,822.1336636542962,88.04,0.005,1370.073133013439,176.08,88.04,616.2800000000001,489.6731330134389,0.5956776092384974,target
EURUSD,2023-10-16 08:45:00,2023-10-16 09:15:00,-1,1.1015214764974814,1.1013568053983027,164916.4058638727,165456.08618651915,824.5820293193635,83.45,0.005,1374.1803226464679,166.9,83.45,584.15,539.6803226464679,0.6545481619752341,target
EURUSD,2023-10-16 09:00:00,2023-10-16 09:45:00,-1,1.1014235014293976,1.1012458748840845,165456.08618651915,166058.6234312391,827.2804309325958,77.62,0.005,1378.7372447199623,155.24,77.62,543.34,602.5372447199622,0.7283684727059718,target
EURUSD,2023-10-16 09:30:00,2023-10-16 10:30:00,-1,1.101322069017777,1.1011337256847809,166058.6234312391,166707.6818987615,830.2931171561955,73.47,0.005,1383.758467522423,146.94,73.47,514.29,649.058467522423,0.7817578991766442,target
EURUSD,2023-10-16 11:15:00,2023-10-16 12:00:00,-1,1.1010946483208583,1.1008775397056119,166707.6818987615,167456.94281910852,833.5384094938075,63.98,0.005,1389.0609203470192,127.96,63.98,447.85999999999996,749.2609203470192,0.8990017516769306,target
EURUSD,2023-10-16 11:45:00,2023-10-16 12:30:00,-1,1.1010017969245591,1.1007884557574343,167456.94281910852,168198.30739327177,837.2847140955427,65.41,0.005,1395.4645741632644,130.82,65.41,457.87,741.3645741632644,0.885445353813777,target
EURUSD,2023-10-16 12:00:00,2023-10-16 12:45:00,-1,1.100941722637588,1.1007159940307023,168198.30739327177,168978.95631342466,840.9915369663588,62.09,0.005,1401.5489201528983,124.18,62.09,434.63,780.6489201528983,0.9283168891790466,target
EURUSD,2023-10-16 13:15:00,2023-10-16 14:45:00,-1,1.1006598933563707,1.1004435300394984,168978.95631342466,169736.24877962997,844.8947815671233,65.08,0.005,1408.0924662053114,130.16,65.08,455.56,757.2924662053115,0.8963574059473176,target
EURUSD,2023-10-16 14:30:00,2023-10-16 16:15:00,-1,1.1005354787733057,1.1003501956417407,169736.24877962997,170387.3002059969,848.6812438981499,76.34,0.005,1414.4514263669175,152.68,76.34,534.38,651.0514263669176,0.7671424344344493,target
EURUSD,2023-10-30 11:30:00,2023-10-30 12:45:00,-1,1.0999403639729282,1.0998080350255983,170387.3002059969,170710.5896792953,851.9365010299845,100.0,0.005,1323.2894732984057,200.0,100.0,700.0,323.2894732984057,0.40717907888108135,target
EURUSD,2023-11-13 10:30:00,2023-11-13 10:45:00,1,1.1000177792256831,1.1001715751464451,170710.5896792953,171208.14815042337,853.5529483964766,92.49,0.005,1422.4584711280552,184.98,92.49,647.43,497.5584711280553,0.5829794931651859,target
EURUSD,2023-11-13 11:00:00,2023-11-13 12:00:00,1,1.1001505250246555,1.1003067955293229,171208.14815042337,171721.84158753185,856.0407407521169,91.29,0.005,1426.593437108488,182.58,91.29,639.0300000000001,513.6934371084878,0.6001399601629104,target
EURUSD,2023-11-13 11:30:00,2023-11-13 12:45:00,1,1.1002419004704833,1.1003976586469804,171721.84158753185,172234.0919550102,858.6092079376592,91.87,0.005,1430.950367478353,183.74,91.87,643.09,512.2503674783529,0.5966318831650481,target
EURUSD,2023-11-13 12:00:00,2023-11-13 13:00:00,1,1.100291470698636,1.1004466586064106,172234.0919550102,172744.4697261095,861.170459775051,92.48,0.005,1435.177771099305,184.96,92.48,647.36,510.37777109930494,0.5926998282927005,target
EURUSD,2023-11-13 13:15:00,2023-11-13 14:15:00,1,1.1005070144867972,1.1006745609078492,172744.4697261095,173324.76102936713,863.7223486305475,85.91,0.005,1439.3913032576415,171.82,85.91,601.37,580.2913032576415,0.6719174764413473,target
EURUSD,2023-11-13 14:00:00,2023-11-13 15:30:00,1,1.100606683428372,1.1007799028569607,173324.76102936713,173935.26462493898,866.6238051468357,83.38,0.005,1444.3035955718408,166.76,83.38,583.66,610.5035955718408,0.7044959215911079,target
EURUSD,2023-11-13 14:45:00,2023-11-13 15:45:00,1,1.1007013350633312,1.100862739980486,173935.26462493898,174486.68078098883,869.6763231246949,89.8,0.005,1449.4161560498585,179.6,89.8,628.6,551.4161560498585,0.6340669813252677,target
EURUSD,2023-11-13 15:45:00,2023-11-13 16:45:00,1,1.1008066822149076,1.1009685911515865,174486.68078098883,175042.62303236526,872.4334039049442,89.8,0.005,1453.9422513764277,179.6,89.8,628.6,555.9422513764277,0.6372814450391968,target
EURUSD,2023-11-13 16:00:00,2023-11-13 16:45:00,1,1.1008366675146413,1.101000511742174,175042.62303236526,175610.9643458612,875.2131151618263,89.02,0.005,1458.541313495948,178.04,89.02,623.14,568.341313495948,0.6494403097999393,target
EURUSD,2023-11-13 16:15:00,2023-11-27 07:45:00,1,1.1008944464741721,1.1010630254790679,175610.9643458612,176206.23010835634,878.054821729306,86.8,0.005,1463.2657624951316,173.6,86.8,607.6,595.2657624951316,0.6780105361489194,target
EURUSD,2023-11-27 07:00:00,2023-11-27 08:15:00,1,1.10100865691589,1.1011750477868392,176206.23010835634,176792.06315361272,881.0311505417817,88.24,0.005,1468.2330452563886,176.48,88.24,617.68,585.8330452563887,0.6650091495455662,target
EURUSD,2023-11-27 08:00:00,2023-11-27 09:00:00,1,1.101085262320489,1.1012333654324038,176792.06315361272,177270.54480782946,883.9603157680637,99.47,0.005,1473.1816542167273,198.94,99.47,696.29,478.4816542167274,0.5413245687742079,target
EURUSD,2023-11-27 08:15:00,2023-11-27 09:30:00,1,1.1011102522122047,1.1012563507543174,177270.54480782946,177731.53022895617,886.3527240391473,100.0,0.005,1460.9854211267148,200.0,100.0,700.0,460.98542112671475,0.5258841218403676,target
EURUSD,2023-11-27 08:30:00,2023-11-27 10:00:00,1,1.1011595596837493,1.101311696633485,177731.53022895617,178239.08343463324,888.6576511447809,97.35,0.005,1481.0532056770774,194.7,97.35,681.4499999999999,507.5532056770775,0.5711624715574601,target
EURUSD,2023-11-27 10:30:00,2023-11-27 11:30:00,1,1.101340535623777,1.101486137351189,178239.08343463324,178695.10070875284,891.1954171731662,100.0,0.005,1456.017274119592,200.0,100.0,700.0,456.017274119592,0.5219916025098479,target
EURUSD,2023-11-27 11:30:00,2023-11-27 11:45:00,1,1.101472366693219,1.1016332409664653,178695.10070875284,179258.55298192156,893.4755035437643,92.56,0.005,1489.0522731687065,185.12,92.56,647.9200000000001,563.4522731687064,0.6306609505056264,target
EURUSD,2023-11-27 12:00:00,2023-11-27 12:45:00,1,1.1015659291435198,1.101749523668806,179258.55298192156,179938.67803964973,896.2927649096079,81.36,0.005,1493.7250577281739,162.72,81.36,569.52,680.1250577281739,0.7588690817059698,target
EURUSD,2023-11-27 13:45:00,2023-11-27 15:15:00,1,1.1018584199721362,1.1020508533579207,179938.67803964973,180658.91898168306,899.6933901982487,77.92,0.005,1499.4409420333136,155.84,77.92,545.44,720.2409420333136,0.800566088603169,target
EURUSD,2023-11-27 14:00:00,2023-11-27 15:15:00,1,1.1018871676309305,1.1020664510693847,180658.91898168306,181324.66201438292,903.2945949084153,83.97,0.005,1505.4430326998495,167.94,83.97,587.79,665.7430326998496,0.7370399922576962,target
EURUSD,2023-11-27 14:15:00,2023-11-27 15:15:00,1,1.1019253672015763,1.1020990097793895,181324.66201438292,181965.49972651305,906.6233100719146,87.02,0.005,1511.0377121301187,174.04,87.02,609.14,640.8377121301187,0.7068406334111564,target
EURUSD,2023-11-27 14:30:00,2023-11-27 16:15:00,1,1.1019940574483809,1.1021729096858668,181965.49972651305,182634.00899591873,909.8274986325653,84.78,0.005,1516.3092694056886,169.56,84.78,593.46,668.5092694056885,0.7347987235558645,target
EURUSD,2023-11-27 15:30:00,2023-11-27 16:30:00,1,1.1020605103127092,1.1022057036617265,182634.00899591873,183085.94248609175,913.1700449795936,100.0,0.005,1451.9334901730297,200.0,100.0,700.0,451.93349017302967,0.5187720296548743,target
EURUSD,2023-11-27 16:30:00,2023-11-27 16:45:00,1,1.102164919704694,1.1022933710984706,183085.94248609175,183370.4564238566,915.4297124304587,100.0,0.005,1284.513937764853,200.0,100.0,700.0,284.5139377648529,0.36915901208526614,target
EURUSD,2023-11-27 16:45:00,2023-12-11 09:45:00,1,1.1022355113361197,1.1023735882239851,183370.4564238566,183751.2253025104,916.852282119283,100.0,0.005,1380.768878653793,200.0,100.0,700.0,380.7688786537931,0.45960972003926676,target
EURUSD,2023-12-11 10:00:00,2023-12-11 14:30:00,1,1.1024127649879187,1.1024138990092112,183751.2253025104,182934.0979884923,918.756126512552,82.65,0.005,9.372685981900997,165.3,82.65,578.5500000000001,-817.1273140180991,-0.8894534419925078,timeout
EURUSD,2023-12-11 16:15:00,2023-12-25 07:30:00,-1,1.1022908544042054,1.1021394424328064,182934.0979884923,183448.2177024824,914.6704899424616,100.0,0.005,1514.1197139900696,200.0,100.0,700.0,514.1197139900696,0.5659170685558407,target
EURUSD,2023-12-25 07:30:00,2023-12-25 08:00:00,-1,1.1021749593329178,1.1020455522033192,183812.53503018353,184106.60632616878,919.0626751509177,100.0,0.005,1294.071295985244,200.0,100.0,700.0,294.071295985244,0.3787417495181213,target
EURUSD,2023-12-25 07:15:00,2023-12-25 08:00:00,-1,1.1022092833992954,1.1020728516665252,183448.2177024824,183812.53503018353,917.2410885124119,100.0,0.005,1364.3173277011479,200.0,100.0,700.0,364.31732770114786,0.44505448537525666,target
EURUSD,2023-12-25 07:45:00,2023-12-25 08:30:00,-1,1.1021175945747235,1.1019839469003017,184106.60632616878,184443.0830703869,920.5330316308439,100.0,0.005,1336.476744218107,200.0,100.0,700.0,336.4767442181069,0.41960668311137156,target
EURUSD,2023-12-25 08:00:00,2023-12-25 09:00:00,-1,1.1020981989236263,1.101970705000847,184443.0830703869,184718.0222981802,922.2154153519346,100.0,0.005,1274.9392277933148,200.0,100.0,700.0,274.9392277933148,0.3594148147082859,target
EURUSD,2023-12-25 08:15:00,2023-12-25 09:15:00,-1,1.1020557551157244,1.1019258597622898,184718.0222981802,185016.9758325257,923.5901114909011,100.0,0.005,1298.9535343455038,200.0,100.0,700.0,298.95353434550384,0.3835825357886208,target
EURUSD,2023-12-25 09:30:00,2023-12-25 10:15:00,-1,1.1019210045693268,1.1017770987619047,185016.9758325257,185456.03390674753,925.0848791626286,100.0,0.005,1439.058074221844,200.0,100.0,700.0,439.058074221844,0.5085016860294008,target
EURUSD,2023-12-25 10:00:00,2023-12-25 10:45:00,-1,1.1018369603614881,1.1016928244534652,185456.03390674753,185897.39298697733,927.2801695337376,100.0,0.005,1441.359080229798,200.0,100.0,700.0,441.3590802297981,0.5103505969740781,target
EURUSD,2023-12-25 10:45:00,2023-12-25 11:30:00,-1,1.1017384844030942,1.1015831731466512,185897.39298697733,186449.0674587395,929.4869649348866,99.74,0.005,1549.0744717621756,199.48,99.74,698.18,551.6744717621757,0.5935527759944149,target
EURUSD,2023-12-25 11:00:00,2023-12-25 11:45:00,-1,1.1016710808302688,1.1015130453963329,186449.0674587395,187019.61380976322,932.2453372936975,98.31,0.005,1553.6463510237154,196.62,98.31,688.1700000000001,570.5463510237153,0.6120508598452663,target
EURUSD,2023-12-25 11:30:00,2023-12-25 11:45:00,-1,1.101611452393084,1.1014600884357186,187019.61380976322,187533.25338341692,935.0980690488161,100.0,0.005,1513.639573653691,200.0,100.0,700.0,513.6395736536911,0.5655679007008624,target
EURUSD,2023-12-25 11:45:00,2023-12-25 12:30:00,-1,1.101538356350926,1.1013826760764285,187533.25338341692,188090.0561283922,937.6662669170846,100.0,0.005,1556.802744975272,200.0,100.0,700.0,556.8027449752719,0.596096440575485,target
